장소유형코드,대상시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,제한속도,관리기관명,관리기관전화번호,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
1,송학2리 경로회관,충청남도,부여군,45700,충청남도 부여군 남면 송수로 152-3,,36.2254345916,126.8003568840,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,송정1리 경로회관,충청남도,부여군,45700,충청남도 부여군 양화면 양화북로 233번길2,,36.1373849807,126.8294489778,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,구교2리 경로회관,충청남도,부여군,45700,충청남도 부여군 임천면 성흥로 221번길30,,36.1814631886,126.9017971847,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,탑산1리 경로회관,충청남도,부여군,45700,충청남도 부여군 임천면 탑사로91번길2,,36.1578910527,126.8854058297,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,장하1리 경로회관,충청남도,부여군,45700,충청남도 부여군 장암면 의자로706번길2,,36.2390679070,126.9474117329,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,하황리 경로회관,충청남도,부여군,45700,충청남도 부여군 장암면 의자로남산2길8,,36.2281008356,126.9529761562,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,현내3리 경로회관,충청남도,부여군,45700,충청남도 부여군 석성면 금백로403번길26,,36.2441655882,126.9925148745,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,산직1리 경로회관,충청남도,부여군,45700,충청남도 부여군 초촌면 선사로335번길2,,36.2575600849,127.0446246579,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,군수1리 노인회관,충청남도,부여군,45700,충청남도 부여군 부여읍 성왕로35번길11,,36.2698477442,126.9044288092,30,충청남도 부여군,041-830-2358,부여경찰서,Y,,,2020-01-01,6440000,충청남도
1,반산1리 노인회관,충청남도,부여군,45700,충청남도 부여군 규암면 충절로2350번길12,,36.2778408317,126.8781208536,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,옥산 노인회관,충청남도,부여군,45700,충청남도 부여군 외산면 만수로 559,,36.3251596421,126.7239225922,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,벽룡1리 노인회관,충청남도,부여군,45700,충청남도 부여군 양화면 양화북로2,,36.1210781239,126.8437601648,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,칠산2리 노인회관,충청남도,부여군,45700,충청남도 부여군 임천면 부흥로 221,,36.1594896006,126.9130090758,30,충청남도 부여군,041-830-2358,부여경찰서,Y,,,2020-01-01,6440000,충청남도
1,지토1리 노인회관,충청남도,부여군,45700,충청남도 부여군 장암면 위덕로성북2길12,,36.2134992036,126.9063301189,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,지토2리 노인회관,충청남도,부여군,45700,충청남도 부여군 장암면 위덕로 309,,36.2185576186,126.9122408355,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,청포2리 노인회관,충청남도,부여군,45700,충청남도 부여군 세도면 부흥로750번길9,,36.1661480550,126.9619579762,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,간대1리 노인회관,충청남도,부여군,45700,충청남도 부여군 세도면 부흥로 545,,36.1663125026,126.9408140115,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,정각리 노인회관,충청남도,부여군,45700,충청남도 부여군 석성면 왕릉로 493,,36.2647698870,126.9855955845,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,합곡1리 노인회관,충청남도,부여군,45700,충청남도 부여군 장암면 충절로 1720,,36.2300876496,126.8706177845,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,노화1리 노인회관,충청남도,부여군,45700,충청남도 부여군 규암면 흥수로 529번길 19-1,,36.2622728487,126.8420150039,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,내성1리 노인회관,충청남도,부여군,45700,충청남도 부여군 양화면 내성로 4,,36.1060323695,126.8653219167,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,복금3리 노인회관,충청남도,부여군,45700,충청남도 부여군 충화면 가림로 320,,36.1824664687,126.8565024711,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,회동3리 노인회관,충청남도,부여군,45700,충청남도 부여군 남면 희망로 110,,36.2027620856,126.8057607061,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,상황리 노인회관,충청남도,부여군,45700,충청남도 부여군 장암면 위덕로 527번길 66,,36.2235007156,126.9365044016,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,수신1리 노인회관,충청남도,부여군,45700,충청남도 부여군 외산면 만수로신근남길 22,,36.3625787876,126.7377003131,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,석성4리 노인회관,충청남도,부여군,45700,충청남도 부여군 석성면 석성북로 21-5,,36.2259756661,126.9906034937,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,가신3리 노인회관,충청남도,부여군,45700,충청남도 부여군 임천면 팔충로 1222,,36.1663804156,126.8615065684,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,간대3리 노인회관,충청남도,부여군,45700,충청남도 부여군 세도면 세도중앙로25-6,,36.1698801377,126.9460086212,30,충청남도 부여군,041-830-2358,부여경찰서,Y,,,2020-01-01,6440000,충청남도
1,수원1리 노인회관,충청남도,부여군,45700,충청남도 부여군 양화면 양화서로 747,,36.1139287930,126.8458535436,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,시음1리 노인회관,충청남도,부여군,45700,충청남도 부여군 양화면 양화서로 276,,36.0768409832,126.8537904060,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2020-01-01,6440000,충청남도
1,회동1리 노인회관,충청남도,부여군,45700,충청남도 부여군 남면 남성로 426번길9,,36.2123563302,126.8069113545,30,충청남도 부여군,041-830-2358,부여경찰서,Y,,,2020-01-01,6440000,충청남도
1,종천어메니티 복지마을,충청남도,서천군,44770,충청남도 서천군 종천면 충서로302번길 88-16,충청남도 서천군 종천면 종천리 37-5,36.1101464298,126.6563107303,30,서천군,041-950-4127,서천경찰서,N,,06월 08일,2020-01-28,6440000,충청남도
1,성일요양변원,충청남도,서천군,44770,충청남도 서천군 장항읍 장항로 85,충청남도 서천군 장항읍 신창리 251-33,36.0133340123,126.6880308105,30,서천군,041-950-4127,서천경찰서,N,,08월 12일,2020-01-28,6440000,충청남도
1,서향군회관,충청남도,서천군,44770,충청남도 서천군 서천읍 서천로 209,충청남도 서천군 서천읍 사곡리 251-3,36.0859903129,126.6851858697,30,서천군,041-950-4127,서천경찰서,N,,08월 12일,2020-01-28,6440000,충청남도
1,발동노인회관,충청남도,서천군,44770,충청남도 서천군 마서면 남산로 76,충청남도 서천군 마서면 옥산리 287-4,36.0644876635,126.6666725177,30,서천군,041-950-4127,서천경찰서,N,,08월 12일,2020-01-28,6440000,충청남도
1,노인복지관,충청남도,서천군,44770,충청남도 서천군 기산면 기산길 58-13,충청남도 서천군 기산면 화산리 245-7,36.0734961711,126.7619183811,30,서천군,041-950-4127,서천경찰서,N,,08월 12일,2020-01-28,6440000,충청남도
1,기산면 두남리 노인회관,충청남도,서천군,44770,충청남도 서천군 기산면 화산로 450,충청남도 서천군 기산면 두남리 240-5,36.0639997427,126.7421847645,30,서천군,041-950-4127,서천경찰서,N,,08월 12일,2020-01-28,6440000,충청남도
1,판교면 노인요양시설,충청남도,서천군,44770,충청남도 서천군 판교면 대백제로 2078,충청남도 서천군 판교면 판교리 407-1,36.1687121510,126.6927156252,30,서천군,041-950-4127,서천경찰서,N,,08월 12일,2020-01-28,6440000,충청남도
1,금정2리 경로당,충청남도,청양군,44790,충청남도 청양군 남양면 만수로 1888,,36.4155015319,126.8003978254,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,8.5,2020-01-01,6440000,충청남도
1,대봉1리 경로당,충청남도,청양군,44790,충청남도 청양군 남양면 구용길240,,36.3977775382,126.7839587266,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,8.5,2020-01-01,6440000,충청남도
1,낙지리 경로당,충청남도,청양군,44790,충청남도 청양군 장평면 까치내로310-7,,36.3660315120,126.8824717211,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,8.5,2020-01-01,6440000,충청남도
1,강정리 경로당,충청남도,청양군,44790,충청남도 청양군 비봉면 록평용당로680-1,,36.5144313126,126.7761506773,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,금정1리 경로당,충청남도,청양군,44790,충청남도 청양군 남양면 만수로 1832,,36.4116627250,126.7962334047,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,8.5,2020-01-01,6440000,충청남도
1,흥산2리 경로당,충청남도,청양군,44790,충청남도 청양군 남양면 만수로 1237,,36.3764454998,126.7509063374,30,충청남도 청양군,041-940-2983,청양경찰서,N,,8,2020-01-01,6440000,충청남도
1,구룡1리 경로당,충청남도,청양군,44790,충청남도 청양군 남양면 구용길394-7,,36.4042125281,126.7707594215,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,8.5,2020-01-01,6440000,충청남도
1,작천리 경로당,충청남도,청양군,44790,충청남도 청양군 대치면 까치내로 689,,36.3941029896,126.8605508211,30,충청남도 청양군,041-940-2983,청양경찰서,N,,13,2020-01-01,6440000,충청남도
1,와촌리 경로당,충청남도,청양군,44790,충청남도 청양군 정산면 새울길321-15,,36.3934384257,126.9284613277,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,정좌1리 경로당,충청남도,청양군,44790,충청남도 청양군 청양읍 갓골길15-4,,36.4290598409,126.7844608874,30,충청남도 청양군,041-940-2983,청양경찰서,N,,8,2020-01-01,6440000,충청남도
1,구룡3리 경로당,충청남도,청양군,44790,충청남도 청양군 남양면 구용길477,,36.4074844956,126.7628209627,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,마치1리 경로당,충청남도,청양군,44790,충청남도 청양군 정산면 마치길185,,36.4382500260,126.9147109892,30,충청남도 청양군,041-940-2983,청양경찰서,N,,8,2020-01-01,6440000,충청남도
1,수석리 노인회관,충청남도,청양군,44790,충청남도 청양군 대치면 청산로420,,36.4701958324,126.8287361710,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,광금리1반 노인회관,충청남도,청양군,44790,충청남도 청양군 대치면 까치내로1257,,36.4233685109,126.8293118598,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,광금리 노인회관,충청남도,청양군,44790,충청남도 청양군 대치면 까치내로1256,,36.4231815270,126.8296334122,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,이화리 노인회관,충청남도,청양군,44790,충청남도 청양군 대치면 광승길 11,,36.4664942137,126.8790891919,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5~12,2020-01-01,6440000,충청남도
1,역촌1리 노인회관,충청남도,청양군,44790,충청남도 청양군 정산면 애티길79,,36.4149351574,126.9545451512,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,해남리 노인회관,충청남도,청양군,44790,충청남도 청양군 정산면 해남골길 6,,36.4384703292,126.9551649205,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,지천리 노인회관,충청남도,청양군,44790,충청남도 청양군 장평면 지천로1241-6,,36.3882345258,126.8605345519,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,6.5,2020-01-01,6440000,충청남도
1,중묵리 노인회관,충청남도,청양군,44790,충청남도 청양군 비봉면 중묵운곡로39,,36.4898870884,126.7939707392,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,군량리 노인회관,충청남도,청양군,44790,충청남도 청양군 청양읍 식물원길577,,36.4438325056,126.7809132965,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,백금1리 노인회관,충청남도,청양군,44790,충청남도 청양군 남양면 도토실길19-20,,36.3985086760,126.7452400239,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,봉암2리 노인회관,충청남도,청양군,44790,충청남도 청양군 남양면 조고실길43,,36.4189397433,126.7681159223,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,신왕1리 노인회관,충청남도,청양군,44790,충청남도 청양군 남양면 구봉로571-1,,36.4028321133,126.7493194124,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,흥산1리 노인회관,충청남도,청양군,44790,충청남도 청양군 남양면 거북미길40,,36.3811072691,126.7583629305,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,구룡리 노인회관,충청남도,청양군,44790,충청남도 청양군 장평면 항촌길 85,,36.3322036900,126.8644035276,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,송곡 경로당,충청남도,청양군,44790,충청남도 청양군 대치면 가파로157,,36.4832882460,126.8504503595,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,오룡리 노인회관,충청남도,청양군,44790,충청남도 청양군 대치면 광산로286,,36.4512358566,126.8792378111,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,잔다리 노인회관,충청남도,청양군,44790,충청남도 청양군 화성면 잔다리길32,,36.4199479434,126.7113756285,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,화강리 노인회관,충청남도,청양군,44790,충청남도 청양군 화성면 멀뫼통골길 107,,36.4300016418,126.7041299239,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,신왕2리 노인회관,충청남도,청양군,44790,충청남도 청양군 남양면 구봉로340,,36.4084887713,126.7314990219,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,6.5,2020-01-01,6440000,충청남도
1,신덕리 노인회관,충청남도,청양군,44790,충청남도 청양군 정산면 신덕길233-34,,36.3992331188,126.9317913173,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,내초리노인회관,충청남도,청양군,44790,충청남도 청양군 정산면 새울길206-4,,36.3963835594,126.9174364889,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,6.5,2020-01-01,6440000,충청남도
1,북상경로당,충청남도,청양군,44790,충청남도 청양군 운곡면 청신로583,,36.4993206617,126.8333733674,30,충청남도 청양군,041-940-2983,청양경찰서,N,,6.5,2020-01-01,6440000,충청남도
1,방한1리 경로당,충청남도,청양군,44790,충청남도 청양군 비봉면 작은한술길31-1,,36.4758844295,126.7511776465,30,충청남도 청양군,041-940-2983,청양경찰서,Y,1,6.5,2020-01-01,6440000,충청남도
1,청양군 노인요양원,충청남도,청양군,44790,충청남도 청양군 운곡면 청신로1341-4,,36.5651972855,126.8544751147,30,충청남도 청양군,041-940-2983,청양경찰서,N,,8.5,2020-01-01,6440000,충청남도
1,청양군 노인복지관,충청남도,청양군,44790,충청남도 청양군 청양읍 칠갑산로2길4,,36.4508592615,126.8001287998,30,충청남도 청양군,041-940-2983,청양경찰서,Y,5,14,2020-01-01,6440000,충청남도
1,대흥2리 마을회관,충청남도,청양군,44790,충청남도 청양군 청남면 금강변로 53,,36.341772,126.902927,30,충청남도 청양군,041-940-2984,청양경찰서,N,,8.5,2020-01-01,6440000,충청남도
1,상장2리 노인회관,충청남도,청양군,44790,충청남도 청양군 청남면 반양길 73-1,,36.3554447168,126.9283223073,30,충청남도 청양군,041-940-2985,청양경찰서,Y,2,8.5,2020-01-01,6440000,충청남도
1,동강리 마을회관,충청남도,청양군,44790,충청남도 청양군 청남면 가경자길 45,,36.3446481964,126.969615,30,충청남도 청양군,041-940-2986,청양경찰서,N,,8.5,2020-01-01,6440000,충청남도
1,온직3리 마을회관,충청남도,청양군,44790,충청남도 청양군 남양면 충절로 82-2,,36.360858,126.792141,30,충청남도 청양군,041-940-2987,청양경찰서,N,,8.5~10,2020-01-01,6440000,충청남도
1,화암리 노인회관,충청남도,청양군,44790,충청남도 청양군 화성면 산당로 415,,36.456342,126.704628,30,충청남도 청양군,041-940-2988,청양경찰서,N,,8.5,2020-01-01,6440000,충청남도
1,중묵리 내덕 경로당,충청남도,청양군,44790,충청남도 청양군 비봉면 중묵운곡로212-5,,36.496201,126.810907,30,충청남도 청양군,041-940-2989,청양경찰서,N,,8.5,2020-01-01,6440000,충청남도
1,홍성군 노인종합복지관,충청남도,홍성군,44800,충청남도 홍성군 홍성읍 내포로146번길 30-11,충청남도 홍성군 홍성읍 옥암리 956,36.597114,126.654661,30,충청남도 홍성군,041-630-1446,홍성경찰서,Y,1,7,2020-01-01,6440000,충청남도
1,장수원,충청남도,홍성군,44800,충청남도 홍성군 은하면 구성남로 381,충청남도 홍성군 은하면 금국리 529,36.5526333811,126.5689343355,30,충청남도 홍성군,041-630-1446,홍성경찰서,N,0,8,2020-01-01,6440000,충청남도
1,화봉노인회관,충청남도,홍성군,44800,충청남도 홍성군 은하면 홍남로 225,,36.513517,126.594208,30,충청남도 홍성군,041-630-1446,홍성경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,대천노인회관,충청남도,홍성군,44800,충청남도 홍성군 은하면 은하로 261,,36.532152,126.5898173956,30,충청남도 홍성군,041-630-1446,홍성경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,당산노인회관,충청남도,홍성군,44800,충청남도 홍성군 홍북읍 금북로 456,충청남도 홍성군 홍북읍 갈산리 294-4,36.6569503301,126.7236060235,30,충청남도 홍성군,041-630-1446,홍성경찰서,N,0,8,2020-01-01,6440000,충청남도
1,신리노인회관,충청남도,홍성군,44800,충청남도 홍성군 서부면 홍보로 1531,충청남도 홍성군 서부면 신리 52-1,36.5423898211,126.504172,30,충청남도 홍성군,041-630-1446,홍성경찰서,N,0,8,2020-01-01,6440000,충청남도
1,산성노인회관,충청남도,홍성군,44800,충청남도 홍성군 장곡면 무한로 987,충청남도 홍성군 장곡면 산성리 168,36.4972276075,126.744478,30,충청남도 홍성군,041-630-1446,홍성경찰서,N,0,8,2020-01-01,6440000,충청남도
1,도산1노인회관,충청남도,홍성군,44800,충청남도 홍성군 장곡면 장곡길 735,충청남도 홍성군 장곡면 도산리 468-1,36.503247,126.692333,30,충청남도 홍성군,041-630-1446,홍성경찰서,N,0,8,2020-01-01,6440000,충청남도
1,판교노인회관,충청남도,홍성군,44800,충청남도 홍성군 서부면 홍남서로375번길5,충청남도 홍성군 서부면 판교리 1065,36.543475,126.5183898795,30,충청남도 홍성군,041-630-1446,홍성경찰서,N,0,8,2020-01-01,6440000,충청남도
1,송촌노인회관,충청남도,홍성군,44800,충청남도 홍성군 서부면 서부로 194,충청남도 홍성군 서부면 어사리 219-5,36.565203,126.4920028967,30,충청남도 홍성군,041-630-1446,홍성경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,소암노인회관,충청남도,홍성군,44800,충청남도 홍성군 광천읍 홍남로 854,충청남도 홍성군 광천읍 소암리 147-3,36.5115395558,126.6414297239,30,충청남도 홍성군,041-630-1446,홍성경찰서,N,0,8,2020-01-01,6440000,충청남도
1,동방송노인회관,충청남도,홍성군,44800,충청남도 홍성군 홍북읍 홍북로 375,,36.6435211040,126.6917974389,30,충청남도 홍성군,041-630-1446,홍성경찰서,Y,1,7,2020-01-01,6440000,충청남도
1,월계1구노인회관,충청남도,홍성군,44800,충청남도 홍성군 장곡면 장곡동길 660,충청남도 홍성군 장곡면 월계리 53,36.5375731224,126.739002,30,충청남도 홍성군,041-630-1446,홍성경찰서,N,0,7,2020-01-01,6440000,충청남도
1,장곡노인회관,충청남도,홍성군,44800,충청남도 홍성군 장곡면 홍남동로 526,충청남도 홍성군 장곡면 도산리 316-5,36.5004109199,126.6954730315,30,충청남도 홍성군,041-630-1446,홍성경찰서,N,0,8,2020-01-01,6440000,충청남도
2,중증장애인 거주시설 한누리,충청남도,홍성군,44800,충청남도 홍성군 결성면 산업로 186,충청남도 홍성군 결성면 성곡리 423-7,36.5571868889,126.5583556772,30,충청남도 홍성군,041-630-1446,홍성경찰서,N,0,8,2020-01-01,6440000,충청남도
1,예산노인종합복지관,충청남도,예산군,44810,충청남도 예산군 예산읍 벚꽃로155번길 10,충청남도 예산군 예산읍 발연리 85-5,36.6947127562,126.8353697136,30,예산군청 건설교통과,041-339-7682,예산경찰서,Y,3,18,2020-01-01,6440000,충청남도
1,손지2리 경노당,충청남도,예산군,44810,충청남도 예산군 대흥면 예당관광로 534,충청남도 예산군 대흥면 손지리 480-3,36.6595523,126.8197697,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,12,2020-01-01,6440000,충청남도
1,대동리 노인정,충청남도,예산군,44810,충청남도 예산군 덕산면 홍덕서로 601,충청남도 예산군 덕산면 대동리 76,36.6378706,126.6091742564,30,예산군청 건설교통과,041-339-7682,예산경찰서,Y,2,8,2020-01-01,6440000,충청남도
1,구만2리 경노당,충청남도,예산군,44810,충청남도 예산군 고덕면 구만중뜸길 9,충청남도 예산군 고덕면 구만리 604-13,36.7382458,126.7394353,30,예산군청 건설교통과,041-339-7682,예산경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,석곡3리 노인정,충청남도,예산군,44810,충청남도 예산군 고덕면 황금뜰로 428,충청남도 예산군 고덕면 구만리 1026-17,36.7394035,126.7261498558,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,8,2020-01-01,6440000,충청남도
1,별리 노인정,충청남도,예산군,44810,충청남도 예산군 신암면 황금뜰로 852,충청남도 예산군 신암면 별리 210-3,36.7272696,126.7695408,30,예산군청 건설교통과,041-339-7682,예산경찰서,Y,2,8,2020-01-01,6440000,충청남도
1,오촌1리 노인정,충청남도,예산군,44810,충청남도 예산군 오가면 황금뜰로 1206,충청남도 예산군 오가면 오촌리 109-1,36.7162469,126.804225,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,8,2020-01-01,6440000,충청남도
1,관작리 노인정,충청남도,예산군,44810,충청남도 예산군 예산읍 관작중앙길 51,충청남도 예산군 예산읍 관작리 474,36.70901368,126.8367091,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,24,2020-01-01,6440000,충청남도
1,광천2리 경노당,충청남도,예산군,44810,충청남도 예산군 덕산면 광천홍암길 20-5,충청남도 예산군 덕산면 광천리 790,36.6567293055,126.6054506,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,8,2020-01-01,6440000,충청남도
1,황계리 경노당,충청남도,예산군,44810,충청남도 예산군 신양면 예당남로 411,충청남도 예산군 신양면 황계리 255-18,36.6019239147,126.8271668548,30,예산군청 건설교통과,041-339-7682,예산경찰서,Y,5,8,2020-01-01,6440000,충청남도
1,갈신1리 경노당,충청남도,예산군,44810,충청남도 예산군 대흥면 하갈신길 6,충청남도 예산군 대흥면 갈신리 433-3,36.6532415,126.8537522,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,8,2020-01-01,6440000,충청남도
1,수촌리 경노당,충청남도,예산군,44810,충청남도 예산군 삽교읍 수평로 116-1,충청남도 예산군 삽교읍 수촌리 330,36.6693318443,126.7026606,30,예산군청 건설교통과,041-339-7682,예산경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,신원2리 경노당,충청남도,예산군,44810,충청남도 예산군 오가면 황금뜰로 1358,충청남도 예산군 오가면 신원리 22-1,36.7055233278,126.8137963899,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,8,2020-01-01,6440000,충청남도
1,장백아파트 경노당,충청남도,예산군,44810,충청남도 예산군 응봉면 예당로 1605,충청남도 예산군 응봉면 송석리 288,36.66100643,126.7625063,30,예산군청 건설교통과,041-339-7682,예산경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,용1리 경노당,충청남도,예산군,44810,충청남도 예산군 고덕면 용리4길 3,충청남도 예산군 고덕면 용리 568-2,36.7261434235,126.7303346300,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,9,2020-01-01,6440000,충청남도
1,송석리 경노당,충청남도,예산군,44810,충청남도 예산군 대술면 대술동로 327-3,충청남도 예산군 대술면 송석리 286,36.6878363,126.9396549,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,8,2020-01-01,6440000,충청남도
1,봉림리 노인정,충청남도,예산군,44810,충청남도 예산군 봉산면 봉운로 503,충청남도 예산군 봉산면 봉림리 397-4,36.7392108,126.6492486,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,8,2020-01-01,6440000,충청남도
1,하평리 경노당,충청남도,예산군,44810,충청남도 예산군 봉산면 하평1길 12,충청남도 예산군 봉산면 하평리 72-25,36.7153673,126.6798297,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,8,2020-01-01,6440000,충청남도
1,평촌리 경노당,충청남도,예산군,44810,충청남도 예산군 삽교읍 평촌1길 10-7,충청남도 예산군 삽교읍 평촌리 192-1,36.6852141,126.7126989,30,예산군청 건설교통과,041-339-7682,예산경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,주교4리 경노당,충청남도,예산군,44810,충청남도 예산군 예산읍 예당관광로 748-5,충청남도 예산군 예산읍 주교리 333-32,36.6778711226,126.8268249,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,8,2020-01-01,6440000,충청남도
1,관음리 경노당,충청남도,예산군,44810,충청남도 예산군 광시면 관음길 14,충청남도 예산군 광시면 관음리 263,36.5767060809,126.7889516,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,8,2020-01-01,6440000,충청남도
1,동산리 경로당,충청남도,예산군,44810,충청남도 예산군 광시면 동산2길 7,충청남도 예산군 광시면 동산리 404-1,36.5860616707,126.7940640665,30,예산군청 건설교통과,041-339-7682,예산경찰서,Y,1,8,2020-01-01,6440000,충청남도
1,장전리 경로당,충청남도,예산군,44810,충청남도 예산군 광시면 예당남로 129-19,충청남도 예산군 광시면 장전리 296-6,36.5911178,126.8039828396,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,8,2020-01-01,6440000,충청남도
1,대지1리 경로당,충청남도,예산군,44810,충청남도 예산군 봉산면 황금뜰로 106,충청남도 예산군 봉산면 대지리 456-6,36.7470074822,126.6922929,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,8,2020-01-01,6440000,충청남도
1,마교리 경로당,충청남도,예산군,44810,충청남도 예산군 봉산면 한천로 347-4,충청남도 예산군 봉산면 마교리 149-11,36.7748264,126.6835971792,30,예산군청 건설교통과,041-339-7682,예산경찰서,N,,8,2020-01-01,6440000,충청남도
